author,author_name
http://www.example.edu/research/author_4603017.0,Sudarshan A. Shetty
http://www.example.edu/research/author_66680362.0,H. N. Abduljabbar
http://www.example.edu/research/author_1969352.0,Jeonghwan Gwak
http://www.example.edu/research/author_48395540.0,C. Rudin
http://www.example.edu/research/author_1382869138.0,Fengxiao Huang
http://www.example.edu/research/author_3026436.0,James A. Blackshaw
http://www.example.edu/research/author_1719124.0,S. Amershi
http://www.example.edu/research/author_1596827301.0,Yuhua Chen
http://www.example.edu/research/author_49421615.0,Yifan Liu
http://www.example.edu/research/author_91561151.0,A. Miroshnichenko
http://www.example.edu/research/author_2974008.0,J. Álvarez
http://www.example.edu/research/author_2150315644.0,C. Hill
http://www.example.edu/research/author_2413442.0,Namit Jain
http://www.example.edu/research/author_2735763.0,M. Omelchenko
http://www.example.edu/research/author_2108406634.0,Jianmin Chen
http://www.example.edu/research/author_2069499885.0,S. Nam
http://www.example.edu/research/author_116402213.0,C. Brown
http://www.example.edu/research/author_4796855.0,T. Ulas
http://www.example.edu/research/author_2120160052.0,Tiffany Rolle
http://www.example.edu/research/author_2453092.0,Victoria Eastwood
http://www.example.edu/research/author_2711754.0,Douglas A. Hosack
http://www.example.edu/research/author_3333643.0,Rudra Pratap Deb Nath
http://www.example.edu/research/author_145072875.0,S. Shekhar
http://www.example.edu/research/author_145460781.0,Manoj Pillay
http://www.example.edu/research/author_2198436.0,Frank E. Curtis
http://www.example.edu/research/author_2522899.0,Gabriele H. Marchler
http://www.example.edu/research/author_2057113353.0,Priyamvada Desai
http://www.example.edu/research/author_1398781025.0,N. O'Leary
http://www.example.edu/research/author_1397042707.0,Greg Rahn
http://www.example.edu/research/author_1694339.0,A. Roncato
http://www.example.edu/research/author_2117189654.0,J. Baker
http://www.example.edu/research/author_1689732.0,S. Biffl
http://www.example.edu/research/author_121567631.0,Emma M. Keizer
http://www.example.edu/research/author_3304536.0,Jifeng Dai
http://www.example.edu/research/author_3681654.0,T. McPhearson
http://www.example.edu/research/author_48888354.0,I. Koester
http://www.example.edu/research/author_145049129.0,Wouter Spek
http://www.example.edu/research/author_2150913498.0,Xianfa Xie Clovis Community College
http://www.example.edu/research/author_3218124.0,M. Landrum
http://www.example.edu/research/author_9147815.0,M. Alloghani
http://www.example.edu/research/author_1387891346.0,School of Historical Studies
http://www.example.edu/research/author_3314036.0,A. Nesvizhskii
http://www.example.edu/research/author_1490633994.0,Chemical
http://www.example.edu/research/author_1770928.0,Mélanie Courtot
http://www.example.edu/research/author_49576568.0,Michael Shaffer
http://www.example.edu/research/author_1837495.0,B. Dutilh
http://www.example.edu/research/author_49559839.0,Gene Hart
http://www.example.edu/research/author_1714804.0,Miha Grcar
http://www.example.edu/research/author_144187309.0,Mohamed Omran
http://www.example.edu/research/author_48880818.0,S. Chiappa
http://www.example.edu/research/author_3753487.0,S. Sen
http://www.example.edu/research/author_2203136583.0,A. R. González
http://www.example.edu/research/author_145044578.0,S. Auer
http://www.example.edu/research/author_36203548.0,N. Nathani
http://www.example.edu/research/author_46848946.0,Tzu-Hao Kuo
http://www.example.edu/research/author_26331346.0,V. Chernozhukov
http://www.example.edu/research/author_3117718.0,Naigong Zhang
http://www.example.edu/research/author_1401199356.0,R. Vázquez-Fresno
http://www.example.edu/research/author_40291891.0,Antonella Poggi
http://www.example.edu/research/author_2067125343.0,Vishesh Garg
http://www.example.edu/research/author_1721158.0,D. Dou
http://www.example.edu/research/author_144784813.0,S. Gong
http://www.example.edu/research/author_48332298.0,F. Maguire
http://www.example.edu/research/author_3451901.0,Ghassen Jerfel
http://www.example.edu/research/author_35430062.0,Haley L. Zubyk
http://www.example.edu/research/author_39290791.0,Christoph Gröger
http://www.example.edu/research/author_2148733.0,Patrick Zschech
http://www.example.edu/research/author_144518416.0,Holger Schwenk
http://www.example.edu/research/author_1811878.0,Panos Alexopoulos
http://www.example.edu/research/author_2053853389.0,K. K
http://www.example.edu/research/author_2074418.0,C. Corbane
http://www.example.edu/research/author_4324350.0,Jennifer T. Fouquier
http://www.example.edu/research/author_1388817541.0,Sally Y Min
http://www.example.edu/research/author_2091419565.0,Glynn Dennis
http://www.example.edu/research/author_144632403.0,R. Kannan
http://www.example.edu/research/author_8556033.0,Komal Smriti
http://www.example.edu/research/author_66053198.0,Umar Aftab
http://www.example.edu/research/author_49186479.0,J. Watkins
http://www.example.edu/research/author_2784955.0,J. Nocedal
http://www.example.edu/research/author_5409083.0,Jiarong Guo
http://www.example.edu/research/author_2677488.0,Àgata Lapedriza
http://www.example.edu/research/author_2188116.0,E. Yaschenko
http://www.example.edu/research/author_47935169.0,J. Robinson
http://www.example.edu/research/author_145032158.0,J. Brooks
http://www.example.edu/research/author_153468945.0,D. Estrin
http://www.example.edu/research/author_34432300.0,Rajni Jindal
http://www.example.edu/research/author_40009975.0,E. Griffiths
http://www.example.edu/research/author_32095807.0,Stephen L Mosher
http://www.example.edu/research/author_145165051.0,D. Ghosh
http://www.example.edu/research/author_47300708.0,Xuan Cao
http://www.example.edu/research/author_143853801.0,Benjamin Graham
http://www.example.edu/research/author_5446768.0,Somalee Datta
http://www.example.edu/research/author_48244799.0,B. Feierbach
http://www.example.edu/research/author_51007566.0,G. Ros
http://www.example.edu/research/author_1800114.0,Yīmíng Bào
http://www.example.edu/research/author_50185648.0,James S. Song
http://www.example.edu/research/author_5172855.0,J. Heyckendorf
http://www.example.edu/research/author_2472541.0,M. Berjanskii
http://www.example.edu/research/author_144359100.0,Antonio Gonzalez
http://www.example.edu/research/author_1711320.0,M. Golfarelli
http://www.example.edu/research/author_1402417041.0,D. García-Seisdedos
http://www.example.edu/research/author_25770850.0,Martin Hentschel
http://www.example.edu/research/author_66511259.0,R. Beckwith
http://www.example.edu/research/author_1762083.0,Kostas Patroumpas
http://www.example.edu/research/author_83201140.0,Kevin M. Mendez
http://www.example.edu/research/author_143840956.0,Rudra P. K. Poudel
http://www.example.edu/research/author_2084557.0,Camille Stephan-Otto Attolini
http://www.example.edu/research/author_6322777.0,C. McLean
http://www.example.edu/research/author_1718974.0,John P. Dickerson
http://www.example.edu/research/author_1804315.0,Z. Ives
http://www.example.edu/research/author_2078394.0,Marcel Huntemann
http://www.example.edu/research/author_47263947.0,P. Torres
http://www.example.edu/research/author_94128697.0,R. Mark
http://www.example.edu/research/author_1711534.0,H. Kenngott
http://www.example.edu/research/author_24040678.0,S. Latif
http://www.example.edu/research/author_32960372.0,Anchi Guo
http://www.example.edu/research/author_4846639.0,Tobias Fehlmann
http://www.example.edu/research/author_145106564.0,Thomas Donoghue
http://www.example.edu/research/author_1491642853.0,Fei Pan
http://www.example.edu/research/author_50711852.0,D. J. Barker
http://www.example.edu/research/author_2006606048.0,Anika Frericks-Zipper
http://www.example.edu/research/author_1381695766.0,Thamar Jessurun Lobo
http://www.example.edu/research/author_1737918.0,J. Cohn
http://www.example.edu/research/author_2119077928.0,Hansi Zhang
http://www.example.edu/research/author_2986982.0,Hongming Zhou
http://www.example.edu/research/author_2150913621.0,ScienceTechnology
http://www.example.edu/research/author_145529134.0,R. Mandal
http://www.example.edu/research/author_1696163.0,N. Papanikolopoulos
http://www.example.edu/research/author_47412368.0,Heonjong Han
http://www.example.edu/research/author_2222550405.0,Sohrab P. Shah
http://www.example.edu/research/author_2064350009.0,Christopher O'Sullivan
http://www.example.edu/research/author_2112561785.0,Philip Liu
http://www.example.edu/research/author_1777528.0,H. Larochelle
http://www.example.edu/research/author_143669775.0,A. Ganguly
http://www.example.edu/research/author_3383353.0,Christie S. Chang
http://www.example.edu/research/author_2079716.0,E. Pruesse
http://www.example.edu/research/author_8493461.0,B. Thirion
http://www.example.edu/research/author_4098976.0,J. Hodges
http://www.example.edu/research/author_1624030637.0,Li Yang
http://www.example.edu/research/author_8322124.0,N. Sathianathen
http://www.example.edu/research/author_102394267.0,Fu Lu
http://www.example.edu/research/author_2541723.0,J. Prüfer
http://www.example.edu/research/author_6316085.0,J. Nattermann
http://www.example.edu/research/author_1706504.0,J. Hopcroft
http://www.example.edu/research/author_2288412393.0,Richard Reinhardt
http://www.example.edu/research/author_5470749.0,Gabriel Cornilescu
http://www.example.edu/research/author_1733049.0,Eneko Agirre
http://www.example.edu/research/author_152652975.0,F. Sasaki
http://www.example.edu/research/author_2288405927.0,Patrick Prunet
http://www.example.edu/research/author_17711197.0,D. Ongari
http://www.example.edu/research/author_145724066.0,G. Wagner
http://www.example.edu/research/author_3473834.0,Nadezhda Purtova
http://www.example.edu/research/author_1681498.0,T. Ebrahimi
http://www.example.edu/research/author_1897062.0,Christian J. A. Sigrist
http://www.example.edu/research/author_38859783.0,M. Costanzo
http://www.example.edu/research/author_8809872.0,T. Marsh
http://www.example.edu/research/author_2245611729.0,Evans Rs
http://www.example.edu/research/author_83298012.0,Dc
http://www.example.edu/research/author_3422914.0,É. Wirbel
http://www.example.edu/research/author_2269907186.0,Stefano Rizzi
http://www.example.edu/research/author_6314329.0,Ha-eun Jung
http://www.example.edu/research/author_2084342.0,P. Déhais
http://www.example.edu/research/author_143931014.0,João Gama
http://www.example.edu/research/author_1678490730.0,Joe Hasell
http://www.example.edu/research/author_47744684.0,S. Lefèvre
http://www.example.edu/research/author_143943844.0,Francis Atkinson
http://www.example.edu/research/author_1798000.0,Rodrigo Benenson
http://www.example.edu/research/author_115740923.0,M. Davies
http://www.example.edu/research/author_2247039492.0,A. Pandey
http://www.example.edu/research/author_2105830200.0,J. Whitworth
http://www.example.edu/research/author_31823344.0,A. R. Javed
http://www.example.edu/research/author_2109648685.0,Hyojin Kim
http://www.example.edu/research/author_32915090.0,S. Hakim
http://www.example.edu/research/author_2416350.0,Elizabeth M. Smigielski
http://www.example.edu/research/author_144312222.0,I. Dunham
http://www.example.edu/research/author_1724528.0,Elisa Turricchia
http://www.example.edu/research/author_144161012.0,K. Ramchandran
http://www.example.edu/research/author_2003891.0,Alex Astashyn
http://www.example.edu/research/author_143934208.0,Tim Becker
http://www.example.edu/research/author_3346402.0,Tanvir Sajed
http://www.example.edu/research/author_144560453.0,J. Ales
http://www.example.edu/research/author_2587884.0,Spiros Athanasiou
http://www.example.edu/research/author_1382297839.0,B. D. Barbanson
http://www.example.edu/research/author_2900468.0,J. Hirschman
http://www.example.edu/research/author_2041192.0,Michael DiCuccio
http://www.example.edu/research/author_145367596.0,D. Klimov
http://www.example.edu/research/author_1747102.0,Rubao Lee
http://www.example.edu/research/author_1397963301.0,J. Schulte-Schrepping
http://www.example.edu/research/author_31906425.0,M. S. Aliakbarian
http://www.example.edu/research/author_66416792.0,Karanjit Siyan
http://www.example.edu/research/author_13461242.0,Adam Pauls
http://www.example.edu/research/author_2337339.0,A. Psyllidis
http://www.example.edu/research/author_2258459103.0,S. Maertens
http://www.example.edu/research/author_39553782.0,M. E. Merouani
http://www.example.edu/research/author_2133918109.0,Rachel Arnold
http://www.example.edu/research/author_4494854.0,S. Stranks
http://www.example.edu/research/author_2341622.0,B. Hailpern
http://www.example.edu/research/author_1761192.0,P. Treleaven
http://www.example.edu/research/author_49674623.0,A. Leach
http://www.example.edu/research/author_2115424644.0,Chao Wu
http://www.example.edu/research/author_3044529.0,Leo Liberti
http://www.example.edu/research/author_2288483979.0,Leo Lahti
http://www.example.edu/research/author_143983679.0,Gao Huang
http://www.example.edu/research/author_5939425.0,H. Yi
http://www.example.edu/research/author_144891282.0,David R. Martin
http://www.example.edu/research/author_2118775509.0,Xiaoyang Wang
http://www.example.edu/research/author_1725192.0,Martin Schiegg
http://www.example.edu/research/author_1999001881.0,Frederick Zhang
